,Award Year,Theme,Funding Org:Name,Recipient Org:Name,Amount Awarded
12551,2005,Sports,The Big Lottery Fund,Fairlight After School Club,2780.0
12552,2005,Sports,The Big Lottery Fund,Falinge Community Sports Association,4104.0
12553,2005,Sports,The Big Lottery Fund,Falkirk Council Education Services,858594.0
12554,2005,Sports,The Big Lottery Fund,Falkirk Otter Amatuer Swimming Club,5000.0
12555,2005,Sports,The Big Lottery Fund,Falkirk Taekwondo Club,5000.0
12556,2005,Sports,The Big Lottery Fund,Family Foundations Trust Limited,5000.0
12557,2005,Sports,The Big Lottery Fund,Family Service Unit,5000.0
12558,2005,Sports,The Big Lottery Fund,Farringdon Indoor Carpet Bowls,1158.0
12559,2005,Sports,The Big Lottery Fund,Fauldhouse Homing Club,5000.0
12560,2005,Sports,The Big Lottery Fund,Festival SO16,4000.0
12561,2005,Sports,The Big Lottery Fund,Fife Council - Local & Community Services,1051386.0
12562,2005,Sports,The Big Lottery Fund,Fife Riding Club,4000.0
12563,2005,Sports,The Big Lottery Fund,Figheldean Parish Council,5000.0
12564,2005,Sports,The Big Lottery Fund,Firs and Bromford Sports and Community Centre,4800.0
12565,2005,Sports,The Big Lottery Fund,Fiskerton-cum-Morton Sports and Gala Association,150000.0
12566,2005,Sports,The Big Lottery Fund,Five Acre Primary School,3252.0
12567,2005,Sports,The Big Lottery Fund,Follifoot Village Hall,4500.0
12568,2005,Sports,The Big Lottery Fund,Footprints Community Group,5000.0
12569,2005,Sports,The Big Lottery Fund,Ford Family Focus,1000.0
12570,2005,Sports,The Big Lottery Fund,Foresight,5000.0
12571,2005,Sports,The Big Lottery Fund,Forest Bus Limited,5000.0
12572,2005,Sports,The Big Lottery Fund,Forest Community Association,5000.0
12573,2005,Sports,The Big Lottery Fund,Fort Hill Community School,3251.0
12574,2005,Sports,The Big Lottery Fund,Fort William Golf Club,4995.0
12575,2005,Sports,The Big Lottery Fund,Forth Valley Sub Aqua Club,4746.0
12576,2005,Sports,The Big Lottery Fund,Foxdell Infant School,700.0
12577,2005,Sports,The Big Lottery Fund,Framingham Earl High School Sports Partnership,113906.0
12578,2005,Sports,The Big Lottery Fund,Fraserburgh Bowling Club,1250.0
12579,2005,Sports,The Big Lottery Fund,Friends Of Woodvale Park,4617.0
12580,2005,Sports,The Big Lottery Fund,Friends Sports Club,500.0
12581,2005,Sports,The Big Lottery Fund,Friends of Blakedown Playground,4406.0
12582,2005,Sports,The Big Lottery Fund,Friends of Hillside Gardens Park,5000.0
12583,2005,Sports,The Big Lottery Fund,Friends of Market Muir,4987.0
12584,2005,Sports,The Big Lottery Fund,Friends of Southey Green Junior School,4956.0
12585,2005,Sports,The Big Lottery Fund,Friends of Woodlands Park,50000.0
12586,2005,Sports,The Big Lottery Fund,Furness Falcons Wheelchair Basketball Club,4800.0
12587,2005,Sports,The Big Lottery Fund,Gaelscoil Eadain Mhoir,5000.0
12588,2005,Sports,The Big Lottery Fund,Gan Israel Teens,4886.0
12589,2005,Sports,The Big Lottery Fund,Gang Warily Over Five's Sports Club,3409.0
12590,2005,Sports,The Big Lottery Fund,Garvagh & District Community Association,5000.0
12591,2005,Sports,The Big Lottery Fund,George Tomlinson Primary School,5000.0
12592,2005,Sports,The Big Lottery Fund,Giffnock Primary School,4530.0
12593,2005,Sports,The Big Lottery Fund,Gipton Supported Independent Living,3800.0
12594,2005,Sports,The Big Lottery Fund,Glasgow City Council,39658.0
12595,2005,Sports,The Big Lottery Fund,Glasgow City Council - Cultural & Leisure Services,3733896.0
12596,2005,Sports,The Big Lottery Fund,Glasgow South East Regeneration Agency Ltd,145995.0
12597,2005,Sports,The Big Lottery Fund,Glaston Community Fund,4958.0
12598,2005,Sports,The Big Lottery Fund,Gleadless Homing Society,4315.0
12599,2005,Sports,The Big Lottery Fund,Glen Hills Primary School,2081.0
12600,2005,Sports,The Big Lottery Fund,Glenarm Youth Club,5000.0
12601,2005,Sports,The Big Lottery Fund,Glenbawn Youth Group,10106.0
12602,2005,Sports,The Big Lottery Fund,Glengormley High School,4755.0
12603,2005,Sports,The Big Lottery Fund,Glenside Club,3143.0
12604,2005,Sports,The Big Lottery Fund,Glossop & District Table Tennis League,4680.0
12605,2005,Sports,The Big Lottery Fund,Glossop and District Volunteer Bureau,149490.0
12606,2005,Sports,The Big Lottery Fund,Gloucester Academy Trust,95000.0
12607,2005,Sports,The Big Lottery Fund,Goals for Kids Education and Sports Trust Limited,5000.0
12608,2005,Sports,The Big Lottery Fund,Godmanchester Town Cricket Club,4572.0
12609,2005,Sports,The Big Lottery Fund,Golborne Parkside Sports and Community Club,90000.0
12610,2005,Sports,The Big Lottery Fund,Golden Stars Basketball Club,5000.0
12611,2005,Sports,The Big Lottery Fund,Goole Social and Shooting Club,5000.0
12612,2005,Sports,The Big Lottery Fund,Gorton Festival,4972.0
12613,2005,Sports,The Big Lottery Fund,Grampian Branch of the Scottish Sub Aqua Club,4903.0
12614,2005,Sports,The Big Lottery Fund,Grangetown Ladies Netball Club,5000.0
12615,2005,Sports,The Big Lottery Fund,Granville Sports College,4986.0
12616,2005,Sports,The Big Lottery Fund,Great Lumley Bowling Club,3571.0
12617,2005,Sports,The Big Lottery Fund,Great Missenden Parish Council,5000.0
12618,2005,Sports,The Big Lottery Fund,Great Torrington Community School and Sports College,156700.0
12619,2005,Sports,The Big Lottery Fund,Greater Manchester Ability Counts Football League,1411.0
12620,2005,Sports,The Big Lottery Fund,Greater Shankill Partnership,29045.0
12621,2005,Sports,The Big Lottery Fund,Greatham Sports Field Association,3399.0
12622,2005,Sports,The Big Lottery Fund,Greenwood Primary and Nursery School,4935.0
12623,2005,Sports,The Big Lottery Fund,Griff & Coton Cricket Club,5000.0
12624,2005,Sports,The Big Lottery Fund,Groundwork Derby & Derbyshire,1740.0
12625,2005,Sports,The Big Lottery Fund,Guest Keen Sports and Social Club Retired Members Section,1160.0
12626,2005,Sports,The Big Lottery Fund,Hackney Downs Users Group,4968.0
12627,2005,Sports,The Big Lottery Fund,Hallamshire Hornets Skater Hockey Club,5000.0
12628,2005,Sports,The Big Lottery Fund,Halliwell Action for Working Alongside Youth,80173.0
12629,2005,Sports,The Big Lottery Fund,Hallyburton & Lower Arbourthorne Community Forum,4690.0
12630,2005,Sports,The Big Lottery Fund,Halwill School Sports Club,5000.0
12631,2005,Sports,The Big Lottery Fund,Hampden Junior Squash Club,4981.0
12632,2005,Sports,The Big Lottery Fund,Handi-Sport and the Choughs Wheelchair Dance Team,3220.0
12633,2005,Sports,The Big Lottery Fund,Handsworth Cavalier Cricket Club,5000.0
12634,2005,Sports,The Big Lottery Fund,Hanson School,113936.0
12635,2005,Sports,The Big Lottery Fund,Hanworth Sports Youth Football Club,5000.0
12636,2005,Sports,The Big Lottery Fund,Harehills Place Sports Association,2632.0
12637,2005,Sports,The Big Lottery Fund,Harlequin Ladies F.C.,5000.0
12638,2005,Sports,The Big Lottery Fund,Harpole Playing Field Association,5000.0
12639,2005,Sports,The Big Lottery Fund,Harris CofE Academy,132925.0
12640,2005,Sports,The Big Lottery Fund,Harrogate High School,151715.0
12641,2005,Sports,The Big Lottery Fund,Harrow Council,73776.0
12642,2005,Sports,The Big Lottery Fund,Hartismere High School,189900.0
12643,2005,Sports,The Big Lottery Fund,Hartlepool Sportability Club,3300.0
12644,2005,Sports,The Big Lottery Fund,Haseltine Primary School,5000.0
12645,2005,Sports,The Big Lottery Fund,Haslemere Festival,3695.0
12646,2005,Sports,The Big Lottery Fund,Haslingden Gymnastics Club,4950.0
12647,2005,Sports,The Big Lottery Fund,Haslingden High School,3190.0
12648,2005,Sports,The Big Lottery Fund,Havering Sports Council,500.0
12649,2005,Sports,The Big Lottery Fund,Hawkshead Bowling Club,5000.0
12650,2005,Sports,The Big Lottery Fund,Haydock Sports College,13400.0
12651,2005,Sports,The Big Lottery Fund,Haydon Bridge High School,170833.0
12652,2005,Sports,The Big Lottery Fund,Haywards Heath & District Table Tennis League,2600.0
12653,2005,Sports,The Big Lottery Fund,Health Through Sport Limited,5000.0
12654,2005,Sports,The Big Lottery Fund,Heart Of England School,794817.0
12655,2005,Sports,The Big Lottery Fund,Heasandford County Primary School,5000.0
12656,2005,Sports,The Big Lottery Fund,Hebburn Sports and Social Club Limited,5000.0
12657,2005,Sports,The Big Lottery Fund,Helm Hill Runners,1270.0
12658,2005,Sports,The Big Lottery Fund,Henley Squash Club,5000.0
12659,2005,Sports,The Big Lottery Fund,Herne and Broomfield Parish Council,5000.0
12660,2005,Sports,The Big Lottery Fund,Hertfordshire County Council,44000.0
12661,2005,Sports,The Big Lottery Fund,Hesketh Bank Association Football Club,4700.0
12662,2005,Sports,The Big Lottery Fund,Heysham High School Sports College,75600.0
12663,2005,Sports,The Big Lottery Fund,Heywood Community School,94255.0
12664,2005,Sports,The Big Lottery Fund,High Ash Church of England Combined School,5000.0
12665,2005,Sports,The Big Lottery Fund,Highland Council,788974.0
12666,2005,Sports,The Big Lottery Fund,Hills Angels Netball Club,561.0
12667,2005,Sports,The Big Lottery Fund,Hinksey Sculling School,5000.0
12668,2005,Sports,The Big Lottery Fund,Holme Community Centre,4000.0
12669,2005,Sports,The Big Lottery Fund,Holmer Lake Primary School,2000.0
12670,2005,Sports,The Big Lottery Fund,Holmleigh School,4990.0
12671,2005,Sports,The Big Lottery Fund,Holt Rugby Football Club,4731.0
12672,2005,Sports,The Big Lottery Fund,Holy Child Primary School,5000.0
12673,2005,Sports,The Big Lottery Fund,Holy Cross Girls' Primary School,67667.0
12674,2005,Sports,The Big Lottery Fund,Home-Start Corby Limited,3966.0
12675,2005,Sports,The Big Lottery Fund,Honingham Parish Council,5000.0
12676,2005,Sports,The Big Lottery Fund,Horndean Church of England Controlled Junior School,1020.0
12677,2005,Sports,The Big Lottery Fund,Hornsey YMCA,4855.0
12678,2005,Sports,The Big Lottery Fund,Hornton Parish Council,5000.0
12679,2005,Sports,The Big Lottery Fund,Hose Village Hall,1750.0
12680,2005,Sports,The Big Lottery Fund,Hounslow Sport And Recreational services,8533.0
12681,2005,Sports,The Big Lottery Fund,Hoveton Village Hall And Recreation Ground,4994.0
12682,2005,Sports,The Big Lottery Fund,Humberston Maths and Computing College,3039.0
12683,2005,Sports,The Big Lottery Fund,Hungarton Youth Club,4787.0
12684,2005,Sports,The Big Lottery Fund,Huntly Nordic Ski Club,5000.0
12685,2005,Sports,The Big Lottery Fund,Hurlford Community Youth and Sports Project,5000.0
12686,2005,Sports,The Big Lottery Fund,Hurstmere  School,109911.0
12687,2005,Sports,The Big Lottery Fund,Huxlow Science College,503575.0
12688,2005,Sports,The Big Lottery Fund,Hylton Castle Junior Football Club,3300.0
12689,2005,Sports,The Big Lottery Fund,ISY Project,805.0
12690,2005,Sports,The Big Lottery Fund,Ibstock Social Welfare Scheme,5000.0
12691,2005,Sports,The Big Lottery Fund,Ilex Charitable Trust,4925.0
12692,2005,Sports,The Big Lottery Fund,Ilford and Havering Branch of the British Sub Aqua Club,5000.0
12693,2005,Sports,The Big Lottery Fund,Ilmington Cricket Club,4950.0
12694,2005,Sports,The Big Lottery Fund,Ilminster Avenue Primary School,5000.0
12695,2005,Sports,The Big Lottery Fund,"Inclusive Leisure, Education, Activities Project",4950.0
12696,2005,Sports,The Big Lottery Fund,Inqlabi Development Aid,5000.0
12697,2005,Sports,The Big Lottery Fund,Inter Cosmos - Recreational Activities For The Visually Impaired,5000.0
12698,2005,Sports,The Big Lottery Fund,Inter-City Camp Trust,2966.0
12699,2005,Sports,The Big Lottery Fund,International Sports Academy,4547.0
12700,2005,Sports,The Big Lottery Fund,Inverclyde Council,251976.0
12701,2005,Sports,The Big Lottery Fund,Irvine Athletic Club,5000.0
12702,2005,Sports,The Big Lottery Fund,Islay & Jura Toy Library,4000.0
12703,2005,Sports,The Big Lottery Fund,Islay Masters Swimming Club,3226.0
12704,2005,Sports,The Big Lottery Fund,Islay and Jura Dolphins,2980.0
12705,2005,Sports,The Big Lottery Fund,Istead Rise Gym Club,4961.0
12706,2005,Sports,The Big Lottery Fund,Itehaad Cricket Club,3830.0
12707,2005,Sports,The Big Lottery Fund,John Madejski Academy,113927.0
12708,2005,Sports,The Big Lottery Fund,KHAAS,143315.0
12709,2005,Sports,The Big Lottery Fund,Karisma,3854.0
12710,2005,Sports,The Big Lottery Fund,Kenilworth School and Sports College,113908.0
12711,2005,Sports,The Big Lottery Fund,Kennek Ryhope Community Association Football Club,4275.0
12712,2005,Sports,The Big Lottery Fund,Kennoway Bowling and Sports Club,5000.0
12713,2005,Sports,The Big Lottery Fund,Kensington and Fairfield Multi Sports Club,4600.0
12714,2005,Sports,The Big Lottery Fund,Kent Muslim Sports Group,500.0
12715,2005,Sports,The Big Lottery Fund,Kids N' Action,59995.0
12716,2005,Sports,The Big Lottery Fund,Kielder Parish Council,5000.0
12717,2005,Sports,The Big Lottery Fund,Kilcranny House,26376.0
12718,2005,Sports,The Big Lottery Fund,Kilpatrick Thistle Football Club,874.0
12719,2005,Sports,The Big Lottery Fund,Kilwinning Fitness Club,4878.0
12720,2005,Sports,The Big Lottery Fund,Kilwinning Out of School Care Association,1978.0
12721,2005,Sports,The Big Lottery Fund,King David High School,3820.0
12722,2005,Sports,The Big Lottery Fund,King Edward VI School,151920.0
12723,2005,Sports,The Big Lottery Fund,King Edward VII Community College,113940.0
12724,2005,Sports,The Big Lottery Fund,King's Manor Community College,5000.0
12725,2005,Sports,The Big Lottery Fund,Kingarth Bowling Club,1958.0
12726,2005,Sports,The Big Lottery Fund,Kings Church Youth Organisation,500.0
12727,2005,Sports,The Big Lottery Fund,Kings Lynn Adrenalin Sports Association  (KLAS - A),4975.0
12728,2005,Sports,The Big Lottery Fund,Kingsbury School and Sports College,132930.0
12729,2005,Sports,The Big Lottery Fund,Kingsbury School and Sports College Parents and Friends Association,5000.0
12730,2005,Sports,The Big Lottery Fund,Kingsland Youth Club,4000.0
12731,2005,Sports,The Big Lottery Fund,Kingston Kestrels Sledge Hockey Club,4800.0
12732,2005,Sports,The Big Lottery Fund,Kingstone Sports Association,5000.0
12733,2005,Sports,The Big Lottery Fund,Kinloss Youth Hockey,4000.0
12734,2005,Sports,The Big Lottery Fund,Kinneff Primary School - Additional Activities,1000.0
12735,2005,Sports,The Big Lottery Fund,Kinning Park Schools Out Service,3000.0
12736,2005,Sports,The Big Lottery Fund,Kirby-Le-Soken Bowls Club,5000.0
12737,2005,Sports,The Big Lottery Fund,Kirkby Stephen Grammar School Sports College,94951.0
12738,2005,Sports,The Big Lottery Fund,Kirkcaldy District Scout Council,4778.0
12739,2005,Sports,The Big Lottery Fund,Kirkdale Neighbourhood Community,5000.0
12740,2005,Sports,The Big Lottery Fund,Kirkintilloch and District Racing Pigeon Club,5000.0
12741,2005,Sports,The Big Lottery Fund,Kirklees Metropolitan Borough Council,463286.0
12742,2005,Sports,The Big Lottery Fund,Kirkley Community High School,1600.0
12743,2005,Sports,The Big Lottery Fund,Knaresborough Lawn Tennis Club,5000.0
12744,2005,Sports,The Big Lottery Fund,Knockloughrim Primary School,5000.0
12745,2005,Sports,The Big Lottery Fund,Knottingley High School and Sports College,4800.0
12746,2005,Sports,The Big Lottery Fund,Knowsley Metropolitan Borough Council,886350.0
12747,2005,Sports,The Big Lottery Fund,Kuumba Imani Millennium Centre Limited,5000.0
12748,2005,Sports,The Big Lottery Fund,La Salle Boys School,472019.0
12749,2005,Sports,The Big Lottery Fund,Lacon Childe Sports School,5000.0
12750,2005,Sports,The Big Lottery Fund,Lairg Angling Club,5000.0
12751,2005,Sports,The Big Lottery Fund,Lakeland Orienteering Club,3722.0
12752,2005,Sports,The Big Lottery Fund,Lakers School,4213.0
12753,2005,Sports,The Big Lottery Fund,Lambeth Community Tennis Action,4940.0
12754,2005,Sports,The Big Lottery Fund,Lancashire County Council,2213851.0
12755,2005,Sports,The Big Lottery Fund,Lancaster Morecambe & District Table Tennis League,3600.0
12756,2005,Sports,The Big Lottery Fund,Lane End Sports Association Limited,3742.0
12757,2005,Sports,The Big Lottery Fund,Lanercost Sports Club,5000.0
12758,2005,Sports,The Big Lottery Fund,Lansbury Bridge School,4987.0
12759,2005,Sports,The Big Lottery Fund,Larkhill Community Sports,4800.0
12760,2005,Sports,The Big Lottery Fund,Larne Borough Council,9625.0
12761,2005,Sports,The Big Lottery Fund,Lavendon Combined School,5000.0
12762,2005,Sports,The Big Lottery Fund,Lea Street First School,4721.0
12763,2005,Sports,The Big Lottery Fund,Leadervale Leisure Ltd,5000.0
12764,2005,Sports,The Big Lottery Fund,Leeds City Council,302765.0
12765,2005,Sports,The Big Lottery Fund,Leicester City Council,160000.0
12766,2005,Sports,The Big Lottery Fund,Leicester Disabled Integrated Sports Club,4680.0
12767,2005,Sports,The Big Lottery Fund,Leicestershire County Council,153021.0
12768,2005,Sports,The Big Lottery Fund,Leicestershire Special School Sports Federation,4173.0
12769,2005,Sports,The Big Lottery Fund,Leicestershire and Rutland Fencing Union,3686.0
12770,2005,Sports,The Big Lottery Fund,Leigh Amateur Boxing Club,5000.0
12771,2005,Sports,The Big Lottery Fund,Lewisham Council,221371.0
12772,2005,Sports,The Big Lottery Fund,Lewisham Sports and Arts Academy,4582.0
12773,2005,Sports,The Big Lottery Fund,Leytonstone Business and Enterprise Specialist School,94945.0
12774,2005,Sports,The Big Lottery Fund,Life Plus,5000.0
12775,2005,Sports,The Big Lottery Fund,Lincoln City Supporters Trust,4970.0
12776,2005,Sports,The Big Lottery Fund,Lincolnshire County Council,65000.0
12777,2005,Sports,The Big Lottery Fund,Links Sports Trust,2420.0
12778,2005,Sports,The Big Lottery Fund,Linton Community Sports And Activity Centre,2500.0
12779,2005,Sports,The Big Lottery Fund,Linwood Bowling Club,5000.0
12780,2005,Sports,The Big Lottery Fund,Lisburn and Castlereagh City Council,125000.0
12781,2005,Sports,The Big Lottery Fund,Liverpool City Council,1095588.0
12782,2005,Sports,The Big Lottery Fund,Local Leagues Ltd,75000.0
12783,2005,Sports,The Big Lottery Fund,Loch Lomond Rowing Club,5000.0
