,Scripts,title,Character,Season
1238," Hey! I did it! I called my producer, I told him I had a family ', 'emergency, he totally bought it. Thanks for teaching me how to lie Phoebs.",The One With Rachel's Other Sister,Joey,9
1239," No problem. Next week, stealing!",The One With Rachel's Other Sister,Phoebe,9
1241, Bye plates!,The One With Rachel's Other Sister,Monica,9
1242, Oh...you told her you broke all the plates huh? ,The One With Rachel's Other Sister,Joey,9
1244, What?! Something happened with the plates?,The One With Rachel's Other Sister,Monica,9
1246," Er...(Looks down) Yeah...this er...raccoon came in and..er..makes an ', 'action describing the path of the raccoon",The One With Rachel's Other Sister,Joey,9
1250," This is my first time transcribing a show, mistakes have probably ', ""been made, so if there's a problem, contact the webmaster of the site this is "", ""put up on, and he'll make the changes.",The One With Rachel's Other Sister,Note 1,9
1251,,The One With Rachel's Other Sister,Copyright Issues,9
1252,"//www.geocities.com/friends_greatestsitcom) and whoever wants to link it ', 'should contact its webmaster. Distribution of this document for any profit is ', 'prohibited.",The One With Rachel's Other Sister,"This is only to be put up on Friends - Greatest Sitcom ', '(http",9
1256, Mark Kunerth,The One With Rachel’s Phone Number,Written by,9
1257, Ben Weiss,The One With Rachel’s Phone Number,Directed by,9
1258, Andy Ellis,The One With Rachel’s Phone Number,Transcribed by,9
1259," Chandler’s Office, Tulsa",The One With Rachel’s Phone Number,Scene,9
1260," This kitty is Mittens, this one is Fitzhugh, and this little guy ', 'in the cat condo is Jinkys.",The One With Rachel’s Phone Number,Assistant,9
1261," Yeah. That’s a lot of cats, Jolene. Single, are ya?",The One With Rachel’s Phone Number,Chandler,9
1263, Chandler Bing.,The One With Rachel’s Phone Number,Chandler,9
1264," On phone Hey. How come you’re answering your own phone? Where’s your ', 'crazy assistant?",The One With Rachel’s Phone Number,Joey,9
1266," What’s up, Joe?",The One With Rachel’s Phone Number,Chandler,9
1268, Okay. What have we wanted to always do together?,The One With Rachel’s Phone Number,Joey,9
1269, Braid each other’s hair then ride horseback on the beach?,The One With Rachel’s Phone Number,Chandler,9
1270," No, no, no. When you get home tomorrow night, you and I are gonna be at ', 'the Wizards – Knicks game courtside!",The One With Rachel’s Phone Number,Joey,9
1271, Courtside? Oh my god!!,The One With Rachel’s Phone Number,Chandler,9
1272," Yeah, maybe Michael Jordan will dive for the ball and break my jaw with ', 'his knee!",The One With Rachel’s Phone Number,Joey,9
1273, That is so cool. I’ll let Monica know.,The One With Rachel’s Phone Number,Chandler,9
1275, Hello?,The One With Rachel’s Phone Number,Monica,9
1277," Joey just called. He’s got courtside Knicks tickets for me and him ', 'tomorrow night.",The One With Rachel’s Phone Number,Chandler,9
1278," Really? But tomorrow night’s the only one I get off from the ', 'restaurant. If you go to the game then we won’t have another night together for ', 'a week.",The One With Rachel’s Phone Number,Monica,9
1279," But-t it’s courtside! The cheerleaders are gonna be right in … ', 'mouths last words so Monica does not hear them. That’s not the way to convince ', 'you.",The One With Rachel’s Phone Number,Chandler,9
1280," Look. I don’t want to be one of those wives that says “You can’t go ', 'to the game”, “you have to spend time with me”, so, if you just realize it on ', 'your own?",The One With Rachel’s Phone Number,Monica,9
1281," I…I…I know. You’re right. I wanna see you too. I’ve just got to ', 'figure out a way to tell Joey. He’s really looking forward to this.",The One With Rachel’s Phone Number,Chandler,9
1282," On phone Tell him you haven’t seen your wife in a long time. In ', 'apartment Tell him that having a long-distance relationship is really ', 'difficult. Tell him that…what little time that we have is precious.",The One With Rachel’s Phone Number,Monica,9
1283," Yeah, yeah, yeah. I’ll think of something.",The One With Rachel’s Phone Number,Chandler,9
1286," Ross + Rachel’s apartment. Ross is tending to Emma. Rachel walks in ', 'from back. She comes over to tend to Emma",The One With Rachel’s Phone Number,Scene,9
1287," Wow! You look…er…hm……I mean, it’s just the…er…that, that dress! Er…",The One With Rachel’s Phone Number,Ross,9
1288, I hope the ends of these sentences are good!,The One With Rachel’s Phone Number,Rachel,9
1290," No, no…they’re good. It’s just been so long since I’ve seen you like ', 'this. You clean up good!",The One With Rachel’s Phone Number,Ross,9
1292," Ahh. Looks down Well, thank you! Ha-ha! Ross continues to stare at ', 'Rachel Okay – stop looking at me like that. The last time that happened ', 'pointing towards Ross’s crotch that happened pointing at Emma",The One With Rachel’s Phone Number,Rachel,9
1293," Oh, right! Looking away",The One With Rachel’s Phone Number,Ross,9
1295," So, are you. Ah! Are you excited about your…er…first night away from ', 'Emma?",The One With Rachel’s Phone Number,Ross,9
1296," Yeah! Phoebe and I are gonna have so much fun! Thank you for watching ', 'the baby, by the way.",The One With Rachel’s Phone Number,Rachel,9
1297," Oh, it’s fine. Actually, I…I invited Mike over",The One With Rachel’s Phone Number,Ross,9
1298, Phoebe’s Mike?,The One With Rachel’s Phone Number,Rachel,9
1299, Yeah.,The One With Rachel’s Phone Number,Ross,9
1300, I didn’t know that you guys hung out.,The One With Rachel’s Phone Number,Rachel,9
1301," We don’t. But, I thought that it would be nice to get to know him. You ', 'know? We have a little dinner, drinks, conversation.",The One With Rachel’s Phone Number,Ross,9
1302," Awww. That’s so cute! Ross and Mike’s first date! Beat Is that ', 'going to be awkward? What are you guys gonna talk about?",The One With Rachel’s Phone Number,Rachel,9
1303," Well, but, you know, we have a lot in common, you know, erm…he plays ', 'the piano, I played keyboards in college, or, he’s been divorced, I ', 'have…some…experience in that area",The One With Rachel’s Phone Number,Ross,9
1305, Yeah?,The One With Rachel’s Phone Number,Rachel,9
1307, Hi!,The One With Rachel’s Phone Number,Phoebe,9
1308, Hi!,The One With Rachel’s Phone Number,"Ross, Rachel",9
1309," Ooh. You’re first night out, indeed!",The One With Rachel’s Phone Number,Phoebe,9
1310," Okay, So now I think Emma is properly down for the night but if you ', 'need anything Ross…pointing finger into his chest",The One With Rachel’s Phone Number,Rachel,9
1311," Rach, Rach, Rach: we’ll be fine. You go have fun.",The One With Rachel’s Phone Number,Ross,9
1312, Okay. You too. And I hope you score.,The One With Rachel’s Phone Number,Rachel,9
1314, Bye to Mike,The One With Rachel’s Phone Number,Rachel,9
1315, Bye Shuts door,The One With Rachel’s Phone Number,Mike,9
1316," So, welcome!",The One With Rachel’s Phone Number,Ross,9
1317, I’ve got beer,The One With Rachel’s Phone Number,Mike,9
1318, I’ve got bottled breast milk.,The One With Rachel’s Phone Number,Ross,9
1320, Ahhh. Why don’t we start with the beer?,The One With Rachel’s Phone Number,Mike,9
1321, Okay,The One With Rachel’s Phone Number,Ross,9
1323," So, Phoebe tells me you, er, play the piano?",The One With Rachel’s Phone Number,Ross,9
1324, Yeah?,The One With Rachel’s Phone Number,Mike,9
1325," You, you know? I used to play the keyboards in college.",The One With Rachel’s Phone Number,Ross,9
1326," Yah, do you have one here?",The One With Rachel’s Phone Number,Mike,9
1328, No,The One With Rachel’s Phone Number,Ross,9
1329, Okay nervous laugh,The One With Rachel’s Phone Number,Mike,9
1331, Ahhh.,The One With Rachel’s Phone Number,Mike,9
1333," Erm, you know, I’m divorced. Er, Phoebe said you’ve been divorced.",The One With Rachel’s Phone Number,Ross,9
1334," Yeah. Beat I’m sorry. I don’t really like to talk about it.Ross: ', 'Lost for words Yeah, er… that’s okay. We’ll talk about something else.",The One With Rachel’s Phone Number,Mike,9
1336," So, you’re a palaeontologist, right?",The One With Rachel’s Phone Number,Mike,9
1337, Yeah.,The One With Rachel’s Phone Number,Ross,9
1338, My cousin’s a palaeontologist.,The One With Rachel’s Phone Number,Mike,9
1339, Ah!,The One With Rachel’s Phone Number,Ross,9
1341," Well, he and I would probably have a lot to talk about.",The One With Rachel’s Phone Number,Ross,9
1342," Monica and Chandler’s apartment. Monica has a bottle of red wine on ', 'the table, along with two filled glasses. Chandler bursts through the door ', 'quickly, pulling his suitcase along with him",The One With Rachel’s Phone Number,Scene,9
1343, Hi! Surprised,The One With Rachel’s Phone Number,Monica,9
1344, Hey!,The One With Rachel’s Phone Number,Chandler,9
1345, Welcome home.,The One With Rachel’s Phone Number,Monica,9
1346," Oh, well, look at you!",The One With Rachel’s Phone Number,Chandler,9
1348, What do you think?,The One With Rachel’s Phone Number,Monica,9
1349," Well, it’s great, well, I’m just wearing the same thing underneath! ', 'Look at you.",The One With Rachel’s Phone Number,Chandler,9
1351," Ooh. Hey, how come you door’s locked?",The One With Rachel’s Phone Number,Joey,9
1352, Just a second.,The One With Rachel’s Phone Number,Monica,9
1353," No, no, no, no, no, no, no, no, no. Joey can’t know that I am ', 'here.",The One With Rachel’s Phone Number,Chandler,9
1354, Why not?,The One With Rachel’s Phone Number,Monica,9
1355," Because I didn’t know how to tell him that I couldn’t go to the ', 'Knicks game, so I just told him that I had to stay in Tulsa.",The One With Rachel’s Phone Number,Chandler,9
1356, So you lied to him?,The One With Rachel’s Phone Number,Monica,9
1357," Eh, it is always better to lie than to have the complicated ', 'discussion. Monica glares at him Except with you!",The One With Rachel’s Phone Number,Chandler,9
1359, Hey! Open the door! What’s going on?,The One With Rachel’s Phone Number,Joey,9
1361, Hi!,The One With Rachel’s Phone Number,Monica,9
1362, Why are you dressed like that?,The One With Rachel’s Phone Number,Joey,9
1363," Nervous giggle Because I, erm, well, Chandler’s gonna be home in a ', 'couple of days, so I thought that I would just, er, practice the art of ', 'seduction.",The One With Rachel’s Phone Number,Monica,9
1364, I thought I heard a man’s voice before?,The One With Rachel’s Phone Number,Joey,9
1365," I was just doing Chandler’s side of the conversation, y’know like ', '“Hi”, “How do I look” In Chandler’s voice “Really sexy”, “Could I be any more ', 'turned on?”",The One With Rachel’s Phone Number,Monica,9
1367," Woah, woah, woah. Why are there two glasses of wine out?",The One With Rachel’s Phone Number,Joey,9
1368," Because, one of them is for you! Monica goes to get a glass. ', 'Chandler looks at Joey through the peep-hole and Chandler ducks. Monica comes ', 'back to the door with the two glasses of red wine. Gives one to Joey. ‘Clinks’ ', 'the glasses together Okay, bye, bye!",The One With Rachel’s Phone Number,Monica,9
1370," You know, it’s funny. I’ve been practising the art of seduction as ', 'well! Hya! Does a wiggle",The One With Rachel’s Phone Number,Chandler,9
1371, You might wanna keep practising.,The One With Rachel’s Phone Number,Monica,9
1372, Yeah. Chandler’s phone goes off It’s Joey.,The One With Rachel’s Phone Number,Chandler,9
1373, What?,The One With Rachel’s Phone Number,Monica,9
1375," Hey, Joe!",The One With Rachel’s Phone Number,Chandler,9
1377," Dude, come home!",The One With Rachel’s Phone Number,Joey,9
1378, What? Why?,The One With Rachel’s Phone Number,Chandler,9
1379, Come home!,The One With Rachel’s Phone Number,Joey,9
1380," Look, I can’t. What’s going on?",The One With Rachel’s Phone Number,Chandler,9
1381," I don’t know how to tell you this, but I think that Monica’s cheating ', 'on ya! I told you that you shouldn’t have married someone much hotter than you! ', 'Chandler looks at Monica. They nod then put their ears back to the phone. Joey ', 'walks out of his apartment and up to Monica’s door Right, look. If you can’t ', ""come home and deal with this, then I'm gonna…",The One With Rachel’s Phone Number,Joey,9
1382, Loudly No!,The One With Rachel’s Phone Number,Chandler,9
